time_s,imu_f_ax,imu_f_ay,imu_f_az,imu_f_gx,imu_f_gy,imu_f_gz,imu_p_ax,imu_p_ay,imu_p_az,imu_p_gx,imu_p_gy,imu_p_gz,frame_pitch,frame_roll,frame_yaw,pay_pitch,pay_roll,pay_yaw,rel_pitch,rel_roll,p_err,t_vel_p,ff_pitch,cam_pr,vel_err_p,vq_pitch,r_err,t_vel_r,ff_roll,cam_rr,vel_err_r,vq_roll,elec_p,elec_r,off_p,off_r
38.4792,0.134,0.079,10.065,-0.02,-0.06,0.03,-1.553,-0.986,-9.556,-0.07,0.4,-0.02,-0.622,0.454,-0.668,-9.111,-5.911,-0.71,-8.461,-6.348,9.111,0.377,-0.0,0.007,0.37,0.159,5.911,-0.406,-0.0,0.001,-0.407,-0.274,1.111,1.753,4.139,3.755
38.5376,0.12,0.122,10.048,-0.19,-0.08,0.03,-1.531,-0.992,-9.517,-0.03,0.03,-0.02,-0.621,0.457,-0.669,-9.11,-5.914,-0.709,-8.46,-6.354,9.11,0.377,-0.0,0.001,0.376,0.16,5.914,-0.405,-0.0,0.001,-0.405,-0.274,1.111,1.752,4.139,3.755
38.5376,0.12,0.122,10.048,-0.19,-0.08,0.03,-1.531,-0.992,-9.517,-0.03,0.03,-0.02,-0.621,0.457,-0.669,-9.11,-5.914,-0.709,-8.46,-6.354,9.11,0.377,-0.0,0.001,0.376,0.16,5.914,-0.405,-0.0,0.001,-0.405,-0.274,1.111,1.752,4.139,3.755
38.5920,0.093,0.048,10.051,-0.0,0.05,-0.02,-1.551,-0.984,-9.564,-0.1,0.14,0.08,-0.623,0.449,-0.668,-9.119,-5.912,-0.712,-8.467,-6.345,9.119,0.377,0.0,0.002,0.375,0.16,5.912,-0.404,-0.0,0.002,-0.406,-0.274,1.11,1.753,4.139,3.755
38.5920,0.093,0.048,10.051,-0.0,0.05,-0.02,-1.551,-0.984,-9.564,-0.1,0.14,0.08,-0.623,0.449,-0.668,-9.119,-5.912,-0.712,-8.467,-6.345,9.119,0.377,0.0,0.002,0.375,0.16,5.912,-0.404,-0.0,0.002,-0.406,-0.274,1.11,1.753,4.139,3.755
38.6500,0.093,0.05,10.096,-0.02,-0.09,-0.03,-1.548,-0.974,-9.546,0.0,-0.12,-0.11,-0.628,0.444,-0.668,-9.119,-5.916,-0.711,-8.462,-6.344,9.119,0.377,-0.0,-0.002,0.379,0.16,5.916,-0.403,-0.0,-0.0,-0.403,-0.274,1.111,1.753,4.139,3.755
38.6500,0.093,0.05,10.096,-0.02,-0.09,-0.03,-1.548,-0.974,-9.546,0.0,-0.12,-0.11,-0.628,0.444,-0.668,-9.119,-5.916,-0.711,-8.462,-6.344,9.119,0.377,-0.0,-0.002,0.379,0.16,5.916,-0.403,-0.0,-0.0,-0.403,-0.274,1.111,1.753,4.139,3.755
38.7094,0.129,0.067,10.075,-0.0,-0.12,-0.03,-1.557,-1.018,-9.577,-0.16,-0.06,-0.01,-0.627,0.445,-0.67,-9.127,-5.914,-0.715,-8.471,-6.343,9.127,0.378,-0.0,-0.001,0.379,0.16,5.914,-0.402,-0.0,0.003,-0.405,-0.274,1.11,1.754,4.139,3.755
38.7094,0.129,0.067,10.075,-0.0,-0.12,-0.03,-1.557,-1.018,-9.577,-0.16,-0.06,-0.01,-0.627,0.445,-0.67,-9.127,-5.914,-0.715,-8.471,-6.343,9.127,0.378,-0.0,-0.001,0.379,0.16,5.914,-0.402,-0.0,0.003,-0.405,-0.274,1.11,1.754,4.139,3.755
38.7686,0.067,0.065,10.068,-0.11,-0.05,-0.03,-1.579,-0.991,-9.535,0.02,0.11,0.05,-0.626,0.442,-0.669,-9.126,-5.911,-0.715,-8.471,-6.336,9.126,0.378,-0.0,0.002,0.376,0.16,5.911,-0.402,-0.0,-0.0,-0.401,-0.274,1.109,1.754,4.139,3.755
38.7686,0.067,0.065,10.068,-0.11,-0.05,-0.03,-1.579,-0.991,-9.535,0.02,0.11,0.05,-0.626,0.442,-0.669,-9.126,-5.911,-0.715,-8.471,-6.336,9.126,0.378,-0.0,0.002,0.376,0.16,5.911,-0.402,-0.0,-0.0,-0.401,-0.274,1.109,1.754,4.139,3.755
38.8252,0.079,0.091,10.044,-0.04,-0.09,-0.0,-1.535,-1.013,-9.534,-0.07,0.25,0.12,-0.634,0.444,-0.67,-9.117,-5.911,-0.72,-8.454,-6.339,9.117,0.377,-0.0,0.004,0.373,0.16,5.911,-0.401,-0.0,0.001,-0.402,-0.274,1.112,1.754,4.139,3.755
38.8252,0.079,0.091,10.044,-0.04,-0.09,-0.0,-1.535,-1.013,-9.534,-0.07,0.25,0.12,-0.634,0.444,-0.67,-9.117,-5.911,-0.72,-8.454,-6.339,9.117,0.377,-0.0,0.004,0.373,0.16,5.911,-0.401,-0.0,0.001,-0.402,-0.274,1.112,1.754,4.139,3.755
38.8828,0.17,0.096,10.034,-0.07,-0.02,-0.0,-1.542,-0.986,-9.562,0.15,0.04,0.02,-0.637,0.446,-0.67,-9.122,-5.922,-0.718,-8.456,-6.351,9.122,0.378,-0.0,0.001,0.377,0.161,5.922,-0.4,-0.0,-0.003,-0.397,-0.274,1.111,1.753,4.139,3.755
38.8828,0.17,0.096,10.034,-0.07,-0.02,-0.0,-1.542,-0.986,-9.562,0.15,0.04,0.02,-0.637,0.446,-0.67,-9.122,-5.922,-0.718,-8.456,-6.351,9.122,0.378,-0.0,0.001,0.377,0.161,5.922,-0.4,-0.0,-0.003,-0.397,-0.274,1.111,1.753,4.139,3.755
38.9391,0.108,0.06,9.934,-0.05,-0.06,-0.09,-1.561,-0.996,-9.529,0.16,-0.28,-0.24,-0.621,0.448,-0.671,-9.127,-5.921,-0.717,-8.477,-6.353,9.127,0.378,-0.0,-0.005,0.383,0.161,5.921,-0.399,-0.0,-0.003,-0.396,-0.274,1.109,1.752,4.139,3.755
38.9391,0.108,0.06,9.934,-0.05,-0.06,-0.09,-1.561,-0.996,-9.529,0.16,-0.28,-0.24,-0.621,0.448,-0.671,-9.127,-5.921,-0.717,-8.477,-6.353,9.127,0.378,-0.0,-0.005,0.383,0.161,5.921,-0.399,-0.0,-0.003,-0.396,-0.274,1.109,1.752,4.139,3.755
38.9968,0.077,0.086,9.965,-0.1,-0.03,-0.07,-1.554,-1.007,-9.516,-0.04,0.53,0.08,-0.618,0.448,-0.672,-9.122,-5.923,-0.721,-8.475,-6.356,9.122,0.378,-0.0,0.009,0.368,0.16,5.923,-0.398,-0.0,0.001,-0.399,-0.274,1.109,1.752,4.139,3.755
38.9968,0.077,0.086,9.965,-0.1,-0.03,-0.07,-1.554,-1.007,-9.516,-0.04,0.53,0.08,-0.618,0.448,-0.672,-9.122,-5.923,-0.721,-8.475,-6.356,9.122,0.378,-0.0,0.009,0.368,0.16,5.923,-0.398,-0.0,0.001,-0.399,-0.274,1.109,1.752,4.139,3.755
39.0550,0.105,0.084,10.06,-0.07,-0.19,-0.05,-1.504,-0.967,-9.515,0.29,0.71,0.22,-0.616,0.449,-0.672,-9.116,-5.926,-0.72,-8.471,-6.359,9.116,0.378,-0.0,0.012,0.365,0.16,5.926,-0.397,-0.0,-0.005,-0.392,-0.273,1.109,1.752,4.139,3.755
39.0550,0.105,0.084,10.06,-0.07,-0.19,-0.05,-1.504,-0.967,-9.515,0.29,0.71,0.22,-0.616,0.449,-0.672,-9.116,-5.926,-0.72,-8.471,-6.359,9.116,0.378,-0.0,0.012,0.365,0.16,5.926,-0.397,-0.0,-0.005,-0.392,-0.273,1.109,1.752,4.139,3.755
39.1128,0.113,0.074,10.096,-0.07,-0.08,-0.01,-1.575,-0.98,-9.524,0.4,0.24,-0.03,-0.61,0.446,-0.672,-9.126,-5.931,-0.72,-8.487,-6.361,9.126,0.378,-0.0,0.004,0.374,0.161,5.931,-0.396,-0.0,-0.007,-0.389,-0.273,1.108,1.751,4.139,3.755
39.1128,0.113,0.074,10.096,-0.07,-0.08,-0.01,-1.575,-0.98,-9.524,0.4,0.24,-0.03,-0.61,0.446,-0.672,-9.126,-5.931,-0.72,-8.487,-6.361,9.126,0.378,-0.0,0.004,0.374,0.161,5.931,-0.396,-0.0,-0.007,-0.389,-0.273,1.108,1.751,4.139,3.755
39.1709,0.148,0.053,10.065,0.01,-0.13,-0.07,-1.536,-1.004,-9.561,-0.1,0.02,0.05,-0.612,0.438,-0.673,-9.124,-5.93,-0.721,-8.483,-6.352,9.124,0.378,-0.0,0.0,0.378,0.161,5.93,-0.395,0.0,0.002,-0.397,-0.274,1.108,1.752,4.139,3.755
39.1709,0.148,0.053,10.065,0.01,-0.13,-0.07,-1.536,-1.004,-9.561,-0.1,0.02,0.05,-0.612,0.438,-0.673,-9.124,-5.93,-0.721,-8.483,-6.352,9.124,0.378,-0.0,0.0,0.378,0.161,5.93,-0.395,0.0,0.002,-0.397,-0.274,1.108,1.752,4.139,3.755
39.2293,0.108,0.053,10.096,-0.01,-0.12,-0.1,-1.556,-0.985,-9.556,-0.02,0.05,-0.22,-0.609,0.435,-0.676,-9.12,-5.929,-0.719,-8.482,-6.347,9.12,0.378,-0.0,0.001,0.377,0.161,5.929,-0.394,-0.0,0.0,-0.395,-0.274,1.108,1.753,4.139,3.755
39.2293,0.108,0.053,10.096,-0.01,-0.12,-0.1,-1.556,-0.985,-9.556,-0.02,0.05,-0.22,-0.609,0.435,-0.676,-9.12,-5.929,-0.719,-8.482,-6.347,9.12,0.378,-0.0,0.001,0.377,0.161,5.929,-0.394,-0.0,0.0,-0.395,-0.274,1.108,1.753,4.139,3.755
39.2874,0.124,0.091,10.044,-0.03,-0.13,0.03,-1.519,-0.991,-9.589,-0.11,-0.09,0.08,-0.606,0.44,-0.677,-9.119,-5.927,-0.722,-8.484,-6.35,9.119,0.378,-0.0,-0.002,0.38,0.162,5.927,-0.394,-0.0,0.002,-0.396,-0.274,1.108,1.753,4.139,3.755
39.2874,0.124,0.091,10.044,-0.03,-0.13,0.03,-1.519,-0.991,-9.589,-0.11,-0.09,0.08,-0.606,0.44,-0.677,-9.119,-5.927,-0.722,-8.484,-6.35,9.119,0.378,-0.0,-0.002,0.38,0.162,5.927,-0.394,-0.0,0.002,-0.396,-0.274,1.108,1.753,4.139,3.755
39.3451,0.062,0.069,10.017,-0.02,-0.12,-0.01,-1.504,-0.985,-9.543,-0.02,0.01,0.05,-0.608,0.44,-0.677,-9.11,-5.932,-0.72,-8.473,-6.356,9.11,0.378,-0.0,0.0,0.377,0.162,5.932,-0.393,-0.0,0.0,-0.393,-0.274,1.109,1.752,4.139,3.755
39.3451,0.062,0.069,10.017,-0.02,-0.12,-0.01,-1.504,-0.985,-9.543,-0.02,0.01,0.05,-0.608,0.44,-0.677,-9.11,-5.932,-0.72,-8.473,-6.356,9.11,0.378,-0.0,0.0,0.377,0.162,5.932,-0.393,-0.0,0.0,-0.393,-0.274,1.109,1.752,4.139,3.755
39.4040,0.134,0.086,10.089,0.07,-0.03,-0.02,-1.536,-1.004,-9.568,0.21,-0.05,-0.04,-0.613,0.44,-0.679,-9.114,-5.937,-0.72,-8.472,-6.361,9.114,0.378,-0.0,-0.001,0.379,0.162,5.937,-0.391,0.0,-0.004,-0.388,-0.274,1.109,1.751,4.139,3.755
39.4040,0.134,0.086,10.089,0.07,-0.03,-0.02,-1.536,-1.004,-9.568,0.21,-0.05,-0.04,-0.613,0.44,-0.679,-9.114,-5.937,-0.72,-8.472,-6.361,9.114,0.378,-0.0,-0.001,0.379,0.162,5.937,-0.391,0.0,-0.004,-0.388,-0.274,1.109,1.751,4.139,3.755
39.4612,0.144,0.062,10.025,0.01,-0.12,-0.07,-1.525,-1.021,-9.568,0.1,-0.28,0.13,-0.614,0.437,-0.681,-9.117,-5.936,-0.725,-8.474,-6.357,9.117,0.378,-0.0,-0.005,0.383,0.163,5.936,-0.391,0.0,-0.002,-0.389,-0.274,1.109,1.752,4.139,3.755
39.4612,0.144,0.062,10.025,0.01,-0.12,-0.07,-1.525,-1.021,-9.568,0.1,-0.28,0.13,-0.614,0.437,-0.681,-9.117,-5.936,-0.725,-8.474,-6.357,9.117,0.378,-0.0,-0.005,0.383,0.163,5.936,-0.391,0.0,-0.002,-0.389,-0.274,1.109,1.752,4.139,3.755
39.5190,0.134,0.072,10.029,-0.07,-0.11,-0.03,-1.574,-1.012,-9.61,0.17,0.54,-0.08,-0.626,0.438,-0.679,-9.101,-5.947,-0.722,-8.446,-6.368,9.101,0.378,-0.0,0.009,0.368,0.161,5.947,-0.389,-0.0,-0.003,-0.386,-0.274,1.113,1.75,4.139,3.755
39.5190,0.134,0.072,10.029,-0.07,-0.11,-0.03,-1.574,-1.012,-9.61,0.17,0.54,-0.08,-0.626,0.438,-0.679,-9.101,-5.947,-0.722,-8.446,-6.368,9.101,0.378,-0.0,0.009,0.368,0.161,5.947,-0.389,-0.0,-0.003,-0.386,-0.274,1.113,1.75,4.139,3.755
39.5908,-0.184,0.148,10.36,0.01,-0.25,-0.28,-1.482,-1.0,-9.519,-0.13,0.33,0.36,-0.581,0.442,-0.683,-9.095,-5.948,-0.728,-8.486,-6.374,9.095,0.377,-0.0,0.006,0.372,0.162,5.948,-0.388,0.0,0.002,-0.391,-0.275,1.108,1.75,4.139,3.755
39.6114,0.249,0.206,9.895,-0.07,-0.41,0.16,-1.562,-0.982,-9.512,-0.06,1.13,-0.45,-0.595,0.45,-0.685,-9.131,-5.957,-0.72,-8.507,-6.391,9.131,0.379,-0.0,0.02,0.359,0.161,5.957,-0.388,-0.0,0.001,-0.389,-0.275,1.105,1.748,4.139,3.755
39.6114,0.249,0.206,9.895,-0.07,-0.41,0.16,-1.562,-0.982,-9.512,-0.06,1.13,-0.45,-0.595,0.45,-0.685,-9.131,-5.957,-0.72,-8.507,-6.391,9.131,0.379,-0.0,0.02,0.359,0.161,5.957,-0.388,-0.0,0.001,-0.389,-0.275,1.105,1.748,4.139,3.755
39.6698,-0.079,0.117,9.991,0.01,-0.51,-0.37,-1.571,-0.956,-9.548,0.22,0.75,0.4,-0.54,0.456,-0.687,-9.136,-5.963,-0.722,-8.567,-6.403,9.136,0.379,-0.0,0.013,0.366,0.162,5.963,-0.387,0.0,-0.004,-0.383,-0.274,1.098,1.746,4.139,3.755
39.6698,-0.079,0.117,9.991,0.01,-0.51,-0.37,-1.571,-0.956,-9.548,0.22,0.75,0.4,-0.54,0.456,-0.687,-9.136,-5.963,-0.722,-8.567,-6.403,9.136,0.379,-0.0,0.013,0.366,0.162,5.963,-0.387,0.0,-0.004,-0.383,-0.274,1.098,1.746,4.139,3.755
39.7248,-0.51,-0.503,10.285,0.09,0.28,1.15,-2.686,-1.729,-9.334,-5.1,-1.8,-4.95,-0.404,0.479,-0.649,-9.261,-6.03,-0.674,-8.827,-6.493,9.261,0.383,0.0,-0.031,0.415,0.167,6.03,-0.383,0.0,0.089,-0.472,-0.285,1.066,1.735,4.139,3.755
39.7248,-0.51,-0.503,10.285,0.09,0.28,1.15,-2.686,-1.729,-9.334,-5.1,-1.8,-4.95,-0.404,0.479,-0.649,-9.261,-6.03,-0.674,-8.827,-6.493,9.261,0.383,0.0,-0.031,0.415,0.167,6.03,-0.383,0.0,0.089,-0.472,-0.285,1.066,1.735,4.139,3.755
39.7830,0.048,0.014,10.029,0.24,-0.44,-0.67,-1.45,-1.247,-9.292,2.23,-3.27,5.05,-0.511,0.51,-0.676,-9.252,-6.122,-0.741,-8.712,-6.616,9.252,0.383,-0.0,-0.057,0.44,0.169,6.122,-0.378,0.0,-0.039,-0.339,-0.269,1.08,1.72,4.139,3.755
39.7830,0.048,0.014,10.029,0.24,-0.44,-0.67,-1.45,-1.247,-9.292,2.23,-3.27,5.05,-0.511,0.51,-0.676,-9.252,-6.122,-0.741,-8.712,-6.616,9.252,0.383,-0.0,-0.057,0.44,0.169,6.122,-0.378,0.0,-0.039,-0.339,-0.269,1.08,1.72,4.139,3.755
39.8387,0.036,-0.005,10.015,-0.26,0.29,0.35,-1.648,-0.836,-9.656,7.37,-1.43,0.54,-0.534,0.518,-0.667,-9.103,-6.114,-0.687,-8.54,-6.616,9.103,0.378,0.0,-0.025,0.403,0.166,6.114,-0.377,-0.0,-0.129,-0.249,-0.258,1.101,1.72,4.139,3.755
39.8387,0.036,-0.005,10.015,-0.26,0.29,0.35,-1.648,-0.836,-9.656,7.37,-1.43,0.54,-0.534,0.518,-0.667,-9.103,-6.114,-0.687,-8.54,-6.616,9.103,0.378,0.0,-0.025,0.403,0.166,6.114,-0.377,-0.0,-0.129,-0.249,-0.258,1.101,1.72,4.139,3.755
39.8987,0.417,0.065,10.065,0.17,-0.52,-0.23,-1.301,-1.063,-9.652,-1.88,-1.08,1.01,-0.57,0.522,-0.677,-9.113,-6.106,-0.712,-8.514,-6.611,9.113,0.378,-0.0,-0.019,0.397,0.165,6.106,-0.377,0.0,0.033,-0.41,-0.278,1.104,1.721,4.139,3.755
39.8987,0.417,0.065,10.065,0.17,-0.52,-0.23,-1.301,-1.063,-9.652,-1.88,-1.08,1.01,-0.57,0.522,-0.677,-9.113,-6.106,-0.712,-8.514,-6.611,9.113,0.378,-0.0,-0.019,0.397,0.165,6.106,-0.377,0.0,0.033,-0.41,-0.278,1.104,1.721,4.139,3.755
39.9603,-0.043,0.007,10.036,-0.02,-0.11,0.16,-1.706,-1.0,-9.618,-0.48,2.3,-1.4,-0.55,0.512,-0.664,-9.066,-6.143,-0.689,-8.488,-6.639,9.066,0.377,-0.0,0.04,0.337,0.159,6.143,-0.374,-0.0,0.008,-0.383,-0.275,1.107,1.717,4.139,3.755
39.9603,-0.043,0.007,10.036,-0.02,-0.11,0.16,-1.706,-1.0,-9.618,-0.48,2.3,-1.4,-0.55,0.512,-0.664,-9.066,-6.143,-0.689,-8.488,-6.639,9.066,0.377,-0.0,0.04,0.337,0.159,6.143,-0.374,-0.0,0.008,-0.383,-0.275,1.107,1.717,4.139,3.755
40.0159,0.23,0.034,10.053,-0.02,0.01,-0.18,-1.371,-1.154,-9.512,-2.77,0.58,1.11,-0.736,0.498,-0.672,-9.078,-6.124,-0.725,-8.314,-6.606,9.078,0.377,0.0,0.01,0.367,0.163,6.124,-0.374,-0.0,0.048,-0.423,-0.28,1.129,1.721,4.139,3.755
40.0159,0.23,0.034,10.053,-0.02,0.01,-0.18,-1.371,-1.154,-9.512,-2.77,0.58,1.11,-0.736,0.498,-0.672,-9.078,-6.124,-0.725,-8.314,-6.606,9.078,0.377,0.0,0.01,0.367,0.163,6.124,-0.374,-0.0,0.048,-0.423,-0.28,1.129,1.721,4.139,3.755
40.0765,-0.005,0.065,10.101,-0.08,-0.34,-0.04,-1.653,-0.893,-9.501,2.69,0.14,-0.09,-0.75,0.472,-0.667,-9.048,-6.15,-0.7,-8.271,-6.604,9.048,0.376,-0.0,0.002,0.374,0.163,6.15,-0.372,-0.0,-0.047,-0.326,-0.268,1.134,1.722,4.139,3.755
40.0765,-0.005,0.065,10.101,-0.08,-0.34,-0.04,-1.653,-0.893,-9.501,2.69,0.14,-0.09,-0.75,0.472,-0.667,-9.048,-6.15,-0.7,-8.271,-6.604,9.048,0.376,-0.0,0.002,0.374,0.163,6.15,-0.372,-0.0,-0.047,-0.326,-0.268,1.134,1.722,4.139,3.755
40.1355,0.247,0.129,10.084,-0.02,-0.26,-0.15,-1.393,-1.099,-9.586,-0.35,0.39,0.42,-0.783,0.484,-0.676,-9.026,-6.12,-0.728,-8.215,-6.587,9.026,0.376,-0.0,0.007,0.369,0.163,6.12,-0.373,-0.0,0.006,-0.379,-0.275,1.141,1.724,4.139,3.755
40.1631,0.215,0.11,10.034,-0.3,0.56,0.29,-1.447,-1.087,-9.536,0.0,-0.22,-0.41,-0.798,0.492,-0.673,-9.006,-6.139,-0.722,-8.18,-6.615,9.026,0.376,-0.0,0.007,0.369,0.163,6.12,-0.373,-0.0,0.006,-0.379,-0.275,1.141,1.724,4.139,3.755
40.2173,0.005,-0.053,10.029,0.17,-0.64,-0.34,-1.636,-0.851,-9.53,1.75,1.18,0.43,-0.733,0.45,-0.667,-9.007,-6.136,-0.706,-8.246,-6.569,9.007,0.375,-0.0,0.021,0.354,0.162,6.136,-0.371,0.0,-0.031,-0.34,-0.27,1.137,1.726,4.139,3.755
40.2173,0.005,-0.053,10.029,0.17,-0.64,-0.34,-1.636,-0.851,-9.53,1.75,1.18,0.43,-0.733,0.45,-0.667,-9.007,-6.136,-0.706,-8.246,-6.569,9.007,0.375,-0.0,0.021,0.354,0.162,6.136,-0.371,0.0,-0.031,-0.34,-0.27,1.137,1.726,4.139,3.755
40.2173,0.005,-0.053,10.029,0.17,-0.64,-0.34,-1.636,-0.851,-9.53,1.75,1.18,0.43,-0.733,0.45,-0.667,-9.007,-6.136,-0.706,-8.246,-6.569,9.007,0.375,-0.0,0.021,0.354,0.162,6.136,-0.371,0.0,-0.031,-0.34,-0.27,1.137,1.726,4.139,3.755
40.2811,0.424,0.165,10.003,0.28,-1.04,-0.44,-1.223,-1.083,-9.588,-0.29,0.24,0.21,-0.836,0.475,-0.684,-8.976,-6.125,-0.737,-8.112,-6.583,8.976,0.374,-0.0,0.004,0.37,0.163,6.125,-0.371,0.0,0.005,-0.376,-0.275,1.153,1.724,4.139,3.755
40.2811,0.424,0.165,10.003,0.28,-1.04,-0.44,-1.223,-1.083,-9.588,-0.29,0.24,0.21,-0.836,0.475,-0.684,-8.976,-6.125,-0.737,-8.112,-6.583,8.976,0.374,-0.0,0.004,0.37,0.163,6.125,-0.371,0.0,0.005,-0.376,-0.275,1.153,1.724,4.139,3.755
40.3315,0.017,0.045,10.089,-0.73,2.0,1.51,-1.652,-1.091,-9.716,-1.32,0.19,-1.95,-0.868,0.48,-0.662,-8.922,-6.159,-0.703,-8.027,-6.622,8.922,0.372,0.0,0.003,0.369,0.164,6.159,-0.368,-0.0,0.023,-0.391,-0.277,1.164,1.719,4.139,3.755
40.3315,0.017,0.045,10.089,-0.73,2.0,1.51,-1.652,-1.091,-9.716,-1.32,0.19,-1.95,-0.868,0.48,-0.662,-8.922,-6.159,-0.703,-8.027,-6.622,8.922,0.372,0.0,0.003,0.369,0.164,6.159,-0.368,-0.0,0.023,-0.391,-0.277,1.164,1.719,4.139,3.755
40.3971,0.086,-0.005,10.13,0.39,-1.56,-1.09,-1.505,-0.844,-9.419,1.23,-3.81,3.28,-0.716,0.42,-0.673,-9.005,-6.134,-0.728,-8.261,-6.537,9.005,0.375,-0.0,-0.067,0.442,0.171,6.134,-0.368,0.0,-0.021,-0.347,-0.272,1.135,1.73,4.139,3.755
40.3971,0.086,-0.005,10.13,0.39,-1.56,-1.09,-1.505,-0.844,-9.419,1.23,-3.81,3.28,-0.716,0.42,-0.673,-9.005,-6.134,-0.728,-8.261,-6.537,9.005,0.375,-0.0,-0.067,0.442,0.171,6.134,-0.368,0.0,-0.021,-0.347,-0.272,1.135,1.73,4.139,3.755
40.4532,0.453,0.086,10.118,-0.42,0.59,0.31,-1.499,-1.123,-9.646,1.27,3.74,-1.87,-0.855,0.452,-0.681,-8.876,-6.157,-0.725,-7.994,-6.592,8.876,0.371,0.0,0.065,0.306,0.157,6.157,-0.367,-0.0,-0.022,-0.344,-0.271,1.168,1.723,4.139,3.755
40.4532,0.453,0.086,10.118,-0.42,0.59,0.31,-1.499,-1.123,-9.646,1.27,3.74,-1.87,-0.855,0.452,-0.681,-8.876,-6.157,-0.725,-7.994,-6.592,8.876,0.371,0.0,0.065,0.306,0.157,6.157,-0.367,-0.0,-0.022,-0.344,-0.271,1.168,1.723,4.139,3.755
40.5054,-0.283,-0.053,10.051,0.04,-0.3,-0.38,-1.591,-0.973,-9.594,-0.92,1.7,-0.43,-0.705,0.419,-0.663,-8.943,-6.163,-0.698,-8.21,-6.564,8.943,0.373,-0.0,0.03,0.343,0.161,6.163,-0.365,0.0,0.016,-0.382,-0.276,1.141,1.727,4.139,3.755
40.5054,-0.283,-0.053,10.051,0.04,-0.3,-0.38,-1.591,-0.973,-9.594,-0.92,1.7,-0.43,-0.705,0.419,-0.663,-8.943,-6.163,-0.698,-8.21,-6.564,8.943,0.373,-0.0,0.03,0.343,0.161,6.163,-0.365,0.0,0.016,-0.382,-0.276,1.141,1.727,4.139,3.755
40.5635,0.338,0.16,10.06,-0.11,-0.2,-0.01,-1.295,-1.231,-9.592,-1.32,-0.76,0.76,-0.783,0.442,-0.681,-8.962,-6.154,-0.74,-8.151,-6.579,8.962,0.374,-0.0,-0.013,0.387,0.166,6.154,-0.365,-0.0,0.023,-0.388,-0.277,1.149,1.725,4.139,3.755
40.5635,0.338,0.16,10.06,-0.11,-0.2,-0.01,-1.295,-1.231,-9.592,-1.32,-0.76,0.76,-0.783,0.442,-0.681,-8.962,-6.154,-0.74,-8.151,-6.579,8.962,0.374,-0.0,-0.013,0.387,0.166,6.154,-0.365,-0.0,0.023,-0.388,-0.277,1.149,1.725,4.139,3.755
40.6220,-0.098,0.007,10.022,-0.19,0.6,0.54,-1.674,-0.929,-9.512,1.73,-0.44,-0.48,-0.746,0.424,-0.664,-8.904,-6.182,-0.704,-8.131,-6.588,8.904,0.372,0.0,-0.008,0.38,0.165,6.182,-0.363,-0.0,-0.03,-0.333,-0.27,1.151,1.724,4.139,3.755
40.6220,-0.098,0.007,10.022,-0.19,0.6,0.54,-1.674,-0.929,-9.512,1.73,-0.44,-0.48,-0.746,0.424,-0.664,-8.904,-6.182,-0.704,-8.131,-6.588,8.904,0.372,0.0,-0.008,0.38,0.165,6.182,-0.363,-0.0,-0.03,-0.333,-0.27,1.151,1.724,4.139,3.755
40.6814,0.273,0.091,10.065,0.04,-0.55,-0.3,-1.553,-1.122,-9.552,-0.85,-1.52,0.8,-0.762,0.426,-0.678,-8.946,-6.157,-0.732,-8.156,-6.566,8.946,0.373,-0.0,-0.027,0.4,0.168,6.157,-0.363,0.0,0.015,-0.378,-0.276,1.148,1.726,4.139,3.755
40.7094,0.247,0.072,10.06,-0.11,0.2,0.12,-1.396,-1.144,-9.546,-0.14,1.2,-0.55,-0.783,0.433,-0.678,-8.907,-6.176,-0.729,-8.096,-6.591,8.907,0.372,0.0,0.021,0.351,0.163,6.176,-0.362,-0.0,0.002,-0.364,-0.274,1.155,1.723,4.139,3.755
40.7094,0.247,0.072,10.06,-0.11,0.2,0.12,-1.396,-1.144,-9.546,-0.14,1.2,-0.55,-0.783,0.433,-0.678,-8.907,-6.176,-0.729,-8.096,-6.591,8.907,0.372,0.0,0.021,0.351,0.163,6.176,-0.362,-0.0,0.002,-0.364,-0.274,1.155,1.723,4.139,3.755
40.7714,0.031,0.062,10.005,-0.06,-0.38,-0.1,-1.644,-0.955,-9.585,0.26,-0.11,0.02,-0.738,0.42,-0.672,-8.919,-6.175,-0.711,-8.153,-6.577,8.919,0.373,-0.0,-0.002,0.374,0.165,6.175,-0.361,-0.0,-0.005,-0.356,-0.274,1.148,1.725,4.139,3.755
40.7714,0.031,0.062,10.005,-0.06,-0.38,-0.1,-1.644,-0.955,-9.585,0.26,-0.11,0.02,-0.738,0.42,-0.672,-8.919,-6.175,-0.711,-8.153,-6.577,8.919,0.373,-0.0,-0.002,0.374,0.165,6.175,-0.361,-0.0,-0.005,-0.356,-0.274,1.148,1.725,4.139,3.755
40.8273,0.232,0.122,10.013,-0.02,-0.07,-0.03,-1.335,-1.117,-9.53,-0.1,0.2,0.08,-0.758,0.42,-0.677,-8.923,-6.16,-0.729,-8.138,-6.563,8.923,0.373,-0.0,-0.005,0.378,0.166,6.16,-0.361,0.0,0.012,-0.373,-0.276,1.15,1.727,4.139,3.755
